UID,Bundesland,Stadt,Stadtbibliothek,Verbundlink,VB,,Kinderbibliothek,Jugendbibliothek,Schule & Lernen,Sachmedien & Ratgeber,Belletristik & Unterhaltung,Englische Bücher,Musik,Video,Medien2019,Medien2016/17,Stand,Stadt y Lat,Stadt x Long,Anschr,Tel,Web
1544,Baden-Wüttemberg,Heubach, (Stadtbibliothek Heubach),http://www.ostalb-onleihe.de/,ostalb-onleihe,,2143,2234,92,3244,6937,,,,14650,7563,15.10.2019,"48,7932273","9,931607",undef,undef,undef
1545,Baden-Wüttemberg,Lorch, (Stadtbücherei Lorch),http://www.ostalb-onleihe.de/,ostalb-onleihe,,2143,2234,92,3244,6937,,,,14650,7563,15.10.2019,"48,798839","9,6900192",undef,undef,undef
1546,Baden-Wüttemberg,Oberkochen, (Stadtbibliothek Oberkochen),http://www.ostalb-onleihe.de/,ostalb-onleihe,,2143,2234,92,3244,6937,,,,14650,7563,15.10.2019,"48,78526","10,1046879",undef,undef,undef
1547,Baden-Wüttemberg,Schwäbisch Gmünd, (Stadtbibliothek Schwäbisch Gmünd),http://www.ostalb-onleihe.de/,ostalb-onleihe,,2143,2234,92,3244,6937,,,,14650,7563,15.10.2019,"48,7994019","9,8045704",undef,undef,undef
1548,Baden-Wüttemberg,Sontheim an der Brenz, (Ortsbücherei Sontheim an der Brenz),http://www.ostalb-onleihe.de/,ostalb-onleihe,,2143,2234,92,3244,6937,,,,14650,7563,15.10.2019,"48,5568355","10,2850447",undef,undef,undef
1549,Baden-Wüttemberg,Steinheim,(Ortsbibliothek Steinheim),http://www.ostalb-onleihe.de/,ostalb-onleihe,,2143,2234,92,3244,6937,,,,14650,7563,15.10.2019,"48,9691889","9,2762397",undef,undef,undef
1550,Baden-Wüttemberg,Rutesheim,(Christian-Wagner-Bücherei),http://www4.onleihe.de/rutesheim/,rutesheim,,48,0,0,40,1046,,,,1134,105,15.10.2019,"48,808027","8,945253",Pforzheimer Str. 1 71277 Rutesheim ,,
1551,Niedersachsen,Bad Bevensen,(Bibliothek im Griepe-Haus),"http://www1.onleihe.de/nbib24/frontend/welcome,51-0-0-100-0-0-1-0-0-0-0.html",nbib24,,2793,2779,1426,12830,7531,,,,27359,17999,15.10.2019,"53,074569","10,581114",undef,undef,undef
1552,Hessen,Limburg,(Dombibliothek Limburg),http://www2.onleihe.de/libell-e-sued/,libell-e-sued,,1701,1414,67,3176,7794,,,,14152,5618,15.10.2019,"50,394563","8,069087",undef,undef,undef
1553,Baden-Wüttemberg,Königsbronn,(Jugendbücherei Königsbronn),http://www.ostalb-onleihe.de/ostalb/,ostalb-onleihe,,2143,2234,92,3244,6937,,,,14650,7563,15.10.2019,"48,742257","10,107842",undef,undef,undef
1554,Saarland,Neunkirchen,(Stadtbibliothek Neunkirchen),"http://www1.onleihe.de/onleihesaar/frontend/welcome,51-0-0-100-0-0-1-0-0-0-0.html",onleihesaar,,2256,3287,272,5747,1117,,,,12679,13772,15.10.2019,"49,349325","7,18002",undef,undef,undef
1555,Nordrhein-Westfalen,Krefeld,(KÖB Maria Waldrast) ,http://www.leihbook.de/leihbook/,leihbook,,721,985,34,1295,4239,,,,7274,3501,15.10.2019,"51,334461","6,581188",undef,undef,undef
1556,Nordrhein-Westfalen,Aachen,(Bücherinsel Vaalserquartier),http://www.leihbook.de/leihbook/,leihbook,,721,985,34,1295,4239,,,,7274,3501,15.10.2019,"50,773493","6,082098",undef,undef,undef
1557,Sachsen,Markranstädt,(Stadt- und Schulbibliothek),http://www.onleihe.de/leipzigerraum,leipzigerraum,,839,745,94,3211,5671,,,,10560,6624,15.10.2019,"51,301503","12,220602",undef,undef,undef
1558,Nordrhein-Westfalen,Bochum,(Stadtbücherei Bochum) ,"http://www3.onleihe.de/verbund_ruhrgebiet/frontend/welcome,51-0-0-100-0-0-1-0-0-0-0.html",verbund_ruhrgebiet,,1932,1368,456,7517,9807,,,,21080,16478,15.10.2019,"51,322277","7,338409",undef,undef,http://www.stadtbuecherei-bochum.de/
1559,Nordrhein-Westfalen,Ennepetal,(Stadtbücherei Ennepetal),"http://www3.onleihe.de/verbund_ruhrgebiet/frontend/welcome,51-0-0-100-0-0-1-0-0-0-0.html",verbund_ruhrgebiet,,1932,1368,456,7517,9807,,,,21080,16486,15.10.2019,"51,333997","7,281967",undef,undef,http://www.ennepetal.de/Stadtbuecherei.327.0.html
1560,Nordrhein-Westfalen,Gevelsberg,(Stadtbücherei Gevelsberg),"http://www3.onleihe.de/verbund_ruhrgebiet/frontend/welcome,51-0-0-100-0-0-1-0-0-0-0.html",verbund_ruhrgebiet,,1932,1368,456,7517,9807,,,,21080,16494,15.10.2019,"51,3208831","7,3387521",undef,undef,http://gevelsberg.de/Freizeit-u-Tourismus/Kultur/B%C3%BCcherei
1561,Nordrhein-Westfalen,Hattingen,(Stadtbücherei Hattingen) ,"http://www3.onleihe.de/verbund_ruhrgebiet/frontend/welcome,51-0-0-100-0-0-1-0-0-0-0.html",verbund_ruhrgebiet,,1932,1368,456,7517,9807,,,,21080,16502,15.10.2019,"51,3995051","7,1868821",undef,undef,http://www.bibliothek.hattingen.de/
1562,Nordrhein-Westfalen,Herne,(Stadtbücherei Herne),"http://www3.onleihe.de/verbund_ruhrgebiet/frontend/welcome,51-0-0-100-0-0-1-0-0-0-0.html",verbund_ruhrgebiet,,1932,1368,456,7517,9807,,,,21080,16510,15.10.2019,"51,5345851","7,2018351",undef,undef,http://www.stadtbibliothek.herne.de/
1563,Nordrhein-Westfalen,Schwelm,(Stadtbücherei Schwelm),"http://www3.onleihe.de/verbund_ruhrgebiet/frontend/welcome,51-0-0-100-0-0-1-0-0-0-0.html",verbund_ruhrgebiet,,1932,1368,456,7517,9807,,,,21080,16518,15.10.2019,"51,2860681","7,2902011",undef,undef,http://www.schwelm.de/stadtbuecherei.305.0.html
1564,Nordrhein-Westfalen,Spockhövel,(Stadtbücherei Spockhövel),"http://www3.onleihe.de/verbund_ruhrgebiet/frontend/welcome,51-0-0-100-0-0-1-0-0-0-0.html",verbund_ruhrgebiet,,1932,1368,456,7517,9807,,,,21080,16526,15.10.2019,"51,3668041","7,2500381",undef,undef,https://www.sprockhoevel.de/rathaus/sport-kultur-weiterbildung/stadtbuecherei/
1565,Nordrhein-Westfalen,Witten,(Kulturforum Bibliothek Witten),"http://www3.onleihe.de/verbund_ruhrgebiet/frontend/welcome,51-0-0-100-0-0-1-0-0-0-0.html",verbund_ruhrgebiet,,1932,1368,456,7517,9807,,,,21080,16534,15.10.2019,"51,4423761","7,3546521",undef,undef,http://www.kulturforum-witten.de/bibliothek
1566,Nordrhein-Westfalen,Bonn,(Bibliothek Bonn),http://www.onleihe.de/bonn,bonn,,1607,951,104,7421,7040,,,,17123,14606,15.10.2019,,,,,
1567,Nordrhein-Westfalen,Bottrop,(Lebendige Bibliothek Bottrop),http://www.onleihe.de/medien-laden/,medien-laden,medien-laden,1080,1020,1,3240,5554,,,,10895,9457,15.10.2019,,,,,
1568,Nordrhein-Westfalen,Oberhausen,(Stadtbibliothek Oberhausen),http://www.onleihe.de/medien-laden/,medien-laden,medien-laden,1080,1020,1,3240,5554,,,,10895,9457,15.10.2019,,,,,
1569,Nordrhein-Westfalen,Ratingen,(Stadtbibliothek Ratingen),http://www.onleihe.de/medien-laden/,medien-laden,medien-laden,1080,1020,1,3240,5554,,,,10895,9457,15.10.2019,,,,,
1570,Nordrhein-Westfalen,Castrop-Rauxel,(Bibliothek Castrop-Rauxel),http://www.onleihe.de/kreisre,kreisre,e-Ausleihe,1476,1395,4469,6431,8128,,,,21899,13216,15.10.2019,,,,,
1571,Nordrhein-Westfalen,Datteln,(Bibliothek Datteln),http://www.onleihe.de/kreisre,kreisre,e-Ausleihe,1476,1395,4469,6431,8128,,,,21899,13216,15.10.2019,,,,,
1572,Nordrhein-Westfalen,Dorsten,(Bibliothek Dorsten),http://www.onleihe.de/kreisre,kreisre,e-Ausleihe,1476,1395,4469,6431,8128,,,,21899,13216,15.10.2019,,,,,
1573,Nordrhein-Westfalen,Gladbeck,(Bibliothek Gladbeck),http://www.onleihe.de/kreisre,kreisre,e-Ausleihe,1476,1395,4469,6431,8128,,,,21899,13216,15.10.2019,,,,,
1574,Nordrhein-Westfalen,Herten,(Bibliothek Herten),http://www.onleihe.de/kreisre,kreisre,e-Ausleihe,1476,1395,4469,6431,8128,,,,21899,13216,15.10.2019,,,,,
1575,Nordrhein-Westfalen,Oer-Erkenschwick,(Bibliothek Oer-Erkenschwick),http://www.onleihe.de/kreisre,kreisre,e-Ausleihe,1476,1395,4469,6431,8128,,,,21899,13216,15.10.2019,,,,,
1576,Nordrhein-Westfalen,Recklinghausen,(Verbund Haltern Marl Recklinghausen),http://www.onleihe.de/kreisre,kreisre,e-Ausleihe,1476,1395,4469,6431,8128,,,,21899,13216,15.10.2019,,,,,
1577,Nordrhein-Westfalen,Haltern am See,(Verbund Haltern Marl Recklinghausen),http://www.onleihe.de/kreisre,kreisre,e-Ausleihe,1476,1395,4469,6431,8128,,,,21899,13216,15.10.2019,,,,,
1578,Nordrhein-Westfalen,Marl,(Verbund Haltern Marl Recklinghausen),http://www.onleihe.de/kreisre,kreisre,e-Ausleihe,1476,1395,4469,6431,8128,,,,21899,13216,15.10.2019,,,,,
1579,Nordrhein-Westfalen,Dinslaken,(Bibliothek Dinslaken),http://www.onleihe.de/dinslaken,dislaken,Dinslaken Onleihe,438,854,215,2273,5498,,,,9278,6996,15.10.2019,,,,,
1580,Nordrhein-Westfalen,,,"http://www.onleihe-niederrhein.de/niederrhein , 
http://www.onleihe.de/wir4onleihe",niederrhein,Onleihe-niederrhein (ON),1831,1295,246,6071,13676,,,,23119,14960,15.10.2019,,,,,
1581,Nordrhein-Westfalen,,,"http://www.onleihe-niederrhein.de/niederrhein , 
http://www.onleihe.de/wir4onleihe",niederrhein,Onleihe-niederrhein (ON),1831,1295,246,6071,13676,,,,23119,14960,15.10.2019,,,,,
1582,Nordrhein-Westfalen,,,"http://www.onleihe-niederrhein.de/niederrhein , 
http://www.onleihe.de/wir4onleihe",niederrhein,Onleihe-niederrhein (ON),1831,1295,246,6071,13676,,,,23119,14960,15.10.2019,,,,,
1583,Nordrhein-Westfalen,,,"http://www.onleihe-niederrhein.de/niederrhein , 
http://www.onleihe.de/wir4onleihe",niederrhein,Onleihe-niederrhein (ON),1831,1295,246,6071,13676,,,,23119,14960,15.10.2019,,,,,
1584,Nordrhein-Westfalen,,,"http://www.onleihe-niederrhein.de/niederrhein , 
http://www.onleihe.de/wir4onleihe",niederrhein,Onleihe-niederrhein (ON),1831,1295,246,6071,13676,,,,23119,14960,15.10.2019,,,,,
1585,Nordrhein-Westfalen,,,"http://www.onleihe-niederrhein.de/niederrhein , 
http://www.onleihe.de/wir4onleihe",niederrhein,Onleihe-niederrhein (ON),1831,1295,246,6071,13676,,,,23119,14960,15.10.2019,,,,,
1586,Nordrhein-Westfalen,,,"http://www.onleihe-niederrhein.de/niederrhein , 
http://www.onleihe.de/wir4onleihe",niederrhein,Onleihe-niederrhein (ON),1831,1295,246,6071,13676,,,,23119,14960,15.10.2019,,,,,
1587,Nordrhein-Westfalen,,,"http://www.onleihe-niederrhein.de/niederrhein , 
http://www.onleihe.de/wir4onleihe",niederrhein,Onleihe-niederrhein (ON),1831,1295,246,6071,13676,,,,23119,14960,15.10.2019,,,,,
1588,Nordrhein-Westfalen,,,"http://www.onleihe-niederrhein.de/niederrhein , 
http://www.onleihe.de/wir4onleihe",niederrhein,Onleihe-niederrhein (ON),1831,1295,246,6071,13676,,,,23119,14960,15.10.2019,,,,,
1589,Nordrhein-Westfalen,,,"http://www.onleihe-niederrhein.de/niederrhein , 
http://www.onleihe.de/wir4onleihe",niederrhein,Onleihe-niederrhein (ON),1831,1295,246,6071,13676,,,,23119,14960,15.10.2019,,,,,
1590,Nordrhein-Westfalen,,,"http://www.onleihe-niederrhein.de/niederrhein , 
http://www.onleihe.de/wir4onleihe",niederrhein,Onleihe-niederrhein (ON),1831,1295,246,6071,13676,,,,23119,14960,15.10.2019,,,,,
1591,Nordrhein-Westfalen,,,"http://www.onleihe-niederrhein.de/niederrhein , 
http://www.onleihe.de/wir4onleihe",niederrhein,Onleihe-niederrhein (ON),1831,1295,246,6071,13676,,,,23119,14960,15.10.2019,,,,,
1592,Nordrhein-Westfalen,,,"http://www.onleihe-niederrhein.de/niederrhein , 
http://www.onleihe.de/wir4onleihe",niederrhein,Onleihe-niederrhein (ON),1831,1295,246,6071,13676,,,,23119,14960,15.10.2019,,,,,
1593,Nordrhein-Westfalen,,,"http://www.onleihe-niederrhein.de/niederrhein , 
http://www.onleihe.de/wir4onleihe",niederrhein,Onleihe-niederrhein (ON),1831,1295,246,6071,13676,,,,23119,14960,15.10.2019,,,,,
1594,Nordrhein-Westfalen,,,"http://www.onleihe-niederrhein.de/niederrhein , 
http://www.onleihe.de/wir4onleihe",niederrhein,Onleihe-niederrhein (ON),1831,1295,246,6071,13676,,,,23119,14960,15.10.2019,,,,,
1595,Nordrhein-Westfalen,,,"http://www.onleihe-niederrhein.de/niederrhein , 
http://www.onleihe.de/wir4onleihe",niederrhein,Onleihe-niederrhein (ON),1831,1295,246,6071,13676,,,,23119,14960,15.10.2019,,,,,
1596,Nordrhein-Westfalen,Dortmund,,http://www.onleihe.de/dortmund,dortmund,Onleihe Dortmund,10,553,0,233,9347,,,,19490,7268,15.10.2019,,,,,
1597,Nordrhein-Westfalen,Duisburg,(Duisburger Stadtbibliothek),http://www.onleihe.de/duisburg,duisburg,Onleihe Duisburg,2787,4182,486,12283,11260,,,,30998,22777,15.10.2019,,,,,
1598,Nordrhein-Westfalen,,,http://www.onleihe.de/kreis-mettmann,kreis-mettmann,Bibnet onleihe,1361,1182,0,1429,4536,,,,13044,17539,15.10.2019,,,,,
1599,Nordrhein-Westfalen,,,http://www.onleihe.de/kreis-mettmann,kreis-mettmann,Bibnet onleihe,1361,1182,0,1429,4536,,,,8508,17539,15.10.2019,,,,,
1600,Nordrhein-Westfalen,,,http://www.onleihe.de/kreis-mettmann,kreis-mettmann,Bibnet onleihe,1361,1182,0,1429,4536,,,,8508,17539,15.10.2019,,,,,
1601,Nordrhein-Westfalen,,,http://www.onleihe.de/kreis-mettmann,kreis-mettmann,Bibnet onleihe,1361,1182,0,1429,4536,,,,8508,17539,15.10.2019,,,,,
1602,Nordrhein-Westfalen,,,http://www.onleihe.de/kreis-mettmann,kreis-mettmann,Bibnet onleihe,1361,1182,0,1429,4536,,,,8508,17539,15.10.2019,,,,,
1603,Nordrhein-Westfalen,,,http://www.onleihe.de/kreis-mettmann,kreis-mettmann,Bibnet onleihe,1361,1182,0,1429,4536,,,,8508,17539,15.10.2019,,,,,
1604,Nordrhein-Westfalen,,,http://www.onleihe.de/kreis-mettmann,kreis-mettmann,Bibnet onleihe,1361,1182,0,1429,4536,,,,8508,17539,15.10.2019,,,,,
1605,Nordrhein-Westfalen,,,http://www.onleihe.de/kreis-mettmann,kreis-mettmann,Bibnet onleihe,1361,1182,0,1429,4536,,,,8508,17539,15.10.2019,,,,,
1606,Nordrhein-Westfalen,,,http://www.onleihe.de/kreis-mettmann,kreis-mettmann,Bibnet onleihe,1361,1182,0,1429,4536,,,,8508,17539,15.10.2019,,,,,
1607,Nordrhein-Westfalen,Essen,(Stadtbibliothek Essen),http://www.onleihe.de/essen,essen,Onleihe Essen,1978,2020,110,6078,11554,,,,21740,16427,15.10.2019,,,,,
1608,Nordrhein-Westfalen,Gelsenkirchen,(Stadtbibliothek Gelsenkirchen),http://ebib.stadtbibliothek-ge.de,ebib.stadtbibliothek-ge,eBib Medien,784,1192,1074,5740,10606,,,,19396,15277,15.10.2019,,,,,
1609,Nordrhein-Westfalen,Gummersbach,(Kreis- und Stadtbücherei Gummersbach),http://www.onleihe.de/gummersbach,gummersbach,Onleihe Gummersbach,1334,1509,78,3613,8601,,,,15135,2640,15.10.2019,,,,,
1610,Nordrhein-Westfalen,Köln,(Stadtbibliothek Köln),http://www.onleihe.de/koeln,koeln,Onleihe Stadtbibliothek Köln,4409,3273,733,14233,14413,,,,37061,28523,15.10.2019,,,,,
1611,Nordrhein-Westfalen,Krefeld,(Bibliorhek Krefeld),http://www.onleihe.de/krefeld/,krefeld,digithek krefeld,1982,1230,438,2829,6812,,,,13291,9434,15.10.2019,,,,,
1612,Nordrhein-Westfalen,Meerbusch,(Bibliorhek Meerbusch),http://www.onleihe.de/meerbusch,meerbusch,Onleihe Meerbusch,1045,888,125,2281,3723,,,,8062,6485,15.10.2019,,,,,
1613,Nordrhein-Westfalen,Mühlheim an der Ruhr,(Stadtbibliothek Mühlheim an der Ruhr),http://www.onleihe.de/muelheim-ruhr,muelheim-ruhr,Onleihe Mühlheim,982,535,962,1759,4269,,,,8507,7175,15.10.2019,,,,,
1614,Nordrhein-Westfalen,Neuss,(Stadtbibliothek Neuss),http://www.onleihe.de/neuss,neuss,Onleihe Neuss,1498,1224,2017,5912,6662,,,,21958,15120,15.10.2019,,,,,
1615,Nordrhein-Westfalen,Paderborn,(Stadtbibliothek Paderborn),http://www.onleihe.de/paderborn,paderborn,Onleihe Paderborn,968,783,116,3173,5141,,,,10181,7514,15.10.2019,,,,,
1616,Nordrhein-Westfalen,,,http://www.onleihe24.de,,Onleihe 24,1553,1563,455,5489,9709,,,,18769,19694,15.10.2019,,,,,
1617,Nordrhein-Westfalen,,,http://www.onleihe24.de,,Onleihe 24,1553,1563,455,5489,9709,,,,18769,19702,15.10.2019,,,,,
1618,Nordrhein-Westfalen,,,http://www.onleihe24.de,,Onleihe 24,1553,1563,455,5489,9709,,,,18769,19710,15.10.2019,,,,,
1619,Nordrhein-Westfalen,,,http://www.onleihe24.de,,Onleihe 24,1553,1563,455,5489,9709,,,,18769,19718,15.10.2019,,,,,
1620,Nordrhein-Westfalen,,,http://www.onleihe24.de,,Onleihe 24,1553,1563,455,5489,9709,,,,18769,19726,15.10.2019,,,,,
1621,Nordrhein-Westfalen,,,http://www.onleihe24.de,,Onleihe 24,1553,1563,455,5489,9709,,,,18769,19734,15.10.2019,,,,,
1622,Nordrhein-Westfalen,,,http://www.onleihe24.de,,Onleihe 24,1553,1563,455,5489,9709,,,,18769,19742,15.10.2019,,,,,
1623,Nordrhein-Westfalen,,,http://www.onleihe24.de,,Onleihe 24,1553,1563,455,5489,9709,,,,18769,19750,15.10.2019,,,,,
1624,Nordrhein-Westfalen,,,http://www.onleihe24.de,,Onleihe 24,1553,1563,455,5489,9709,,,,18769,19758,15.10.2019,,,,,
1625,Nordrhein-Westfalen,,,http://www.onleihe24.de,,Onleihe 24,1553,1563,455,5489,9709,,,,18769,19766,15.10.2019,,,,,
1626,Nordrhein-Westfalen,,,http://www.onleihe24.de,,Onleihe 24,1553,1563,455,5489,9709,,,,18769,19774,15.10.2019,,,,,
1627,Nordrhein-Westfalen,,,http://www.onleihe24.de,,Onleihe 24,1553,1563,455,5489,9709,,,,18769,19782,15.10.2019,,,,,
1628,Nordrhein-Westfalen,,,http://www.onleihe24.de,,Onleihe 24,1553,1563,455,5489,9709,,,,18769,19790,15.10.2019,,,,,
1629,Nordrhein-Westfalen,,,http://www.onleihe24.de,,Onleihe 24,1553,1563,455,5489,9709,,,,18769,19798,15.10.2019,,,,,
1630,Nordrhein-Westfalen,,,http://www.onleihe24.de,,Onleihe 24,1553,1563,455,5489,9709,,,,18769,19806,15.10.2019,,,,,
1631,Nordrhein-Westfalen,,,http://www.onleihe24.de,,Onleihe 24,1553,1563,455,5489,9709,,,,18769,19814,15.10.2019,,,,,
1632,Nordrhein-Westfalen,,,http://www.onleihe24.de,,Onleihe 24,1553,1563,455,5489,9709,,,,18769,19822,15.10.2019,,,,,
1633,Nordrhein-Westfalen,,,http://www.onleihe24.de,,Onleihe 24,1553,1563,455,5489,9709,,,,18769,19830,15.10.2019,,,,,
1634,Nordrhein-Westfalen,,,http://www.onleihe24.de,,Onleihe 24,1553,1563,455,5489,9709,,,,18769,19838,15.10.2019,,,,,
1635,Nordrhein-Westfalen,,,http://www.onleihe24.de,,Onleihe 24,1553,1563,455,5489,9709,,,,18769,19846,15.10.2019,,,,,
1636,Nordrhein-Westfalen,,,http://www.onleihe24.de,,Onleihe 24,1553,1563,455,5489,9709,,,,18769,19854,15.10.2019,,,,,
1637,Nordrhein-Westfalen,,,http://www.onleihe24.de,,Onleihe 24,1553,1563,455,5489,9709,,,,18769,19862,15.10.2019,,,,,
1638,Nordrhein-Westfalen,,,http://www.onleihe24.de,,Onleihe 24,1553,1563,455,5489,9709,,,,18769,19870,15.10.2019,,,,,
1639,Nordrhein-Westfalen,,,http://www.onleihe24.de,,Onleihe 24,1553,1563,455,5489,9709,,,,18769,19878,15.10.2019,,,,,
1640,Nordrhein-Westfalen,,,http://www.onleihe24.de,,Onleihe 24,1553,1563,455,5489,9709,,,,18769,19886,15.10.2019,,,,,
1641,Nordrhein-Westfalen,,,http://www.onleihe24.de,,Onleihe 24,1553,1563,455,5489,9709,,,,18769,19894,15.10.2019,,,,,
1642,Nordrhein-Westfalen,,,http://www.onleihe24.de,,Onleihe 24,1553,1563,455,5489,9709,,,,18769,19902,15.10.2019,,,,,
1643,Nordrhein-Westfalen,,,http://www.onleihe24.de,,Onleihe 24,1553,1563,455,5489,9709,,,,18769,19910,15.10.2019,,,,,
1644,Nordrhein-Westfalen,,,http://www.onleihe24.de,,Onleihe 24,1553,1563,455,5489,9709,,,,18769,19918,15.10.2019,,,,,
1645,Nordrhein-Westfalen,,,http://www.onleihe24.de,,Onleihe 24,1553,1563,455,5489,9709,,,,18769,19926,15.10.2019,,,,,
1646,Nordrhein-Westfalen,Weilerwist,(Stadtbibliothek Weilerwist),http://www.onleihe.de/weilerswist,,Onleihe Weilerwist,38,183,3,708,1359,,,,2291,1682,15.10.2019,,,,,
1647,Nordrhein-Westfalen,Wuppertal,(Schulbibliothek SZ-Süd Wuppertal),http://www.onleihe.de/szs-wuppertal,,szs-wuppertal,10,50,3,95,53,,,,211,211,15.10.2019,,,,,
1648,Nordrhein-Westfalen,Erft,,http://www.onleihe.de/erft,erft,onleihe erft,1866,1682,131,4471,7939,,,,16089,13865,15.10.2019,,,,,
1649,Nordrhein-Westfalen,,,http://www.onleihe.de/erft,,onleihe erft,1866,1682,131,4471,7939,,,,16089,13865,15.10.2019,,,,,
1650,Nordrhein-Westfalen,,,http://www.onleihe.de/erft,,onleihe erft,1866,1682,131,4471,7939,,,,16089,13865,15.10.2019,,,,,
1651,Nordrhein-Westfalen,,,http://www.onleihe.de/erft,,onleihe erft,1866,1682,131,4471,7939,,,,16089,13865,15.10.2019,,,,,
1652,Nordrhein-Westfalen,,,http://www.onleihe.de/erft,,onleihe erft,1866,1682,131,4471,7939,,,,16089,13865,15.10.2019,,,,,
1653,Nordrhein-Westfalen,,,http://www.onleihe.de/erft,,onleihe erft,1866,1682,131,4471,7939,,,,16089,13865,15.10.2019,,,,,
1654,Nordrhein-Westfalen,,,http://www.onleihe.de/erft,,onleihe erft,1866,1682,131,4471,7939,,,,16089,13865,15.10.2019,,,,,
1655,Nordrhein-Westfalen,,,http://www.onleihe.de/erft,,onleihe erft,1866,1682,131,4471,7939,,,,16089,13865,15.10.2019,,,,,
1656,Nordrhein-Westfalen,,,http://www.onleihe.de/erft,,onleihe erft,1866,1682,131,4471,7939,,,,16089,13865,15.10.2019,,,,,
1657,Nordrhein-Westfalen,,,http://www.onleihe.de/erft,,onleihe erft,1866,1682,131,4471,7939,,,,16089,13865,15.10.2019,,,,,
1658,Nordrhein-Westfalen,,,http://www.onleihe.de/erft,,onleihe erft,1866,1682,131,4471,7939,,,,16089,13865,15.10.2019,,,,,
1659,Nordrhein-Westfalen,,,http://www.onleihe.de/erft,,onleihe erft,1866,1682,131,4471,7939,,,,16089,13865,15.10.2019,,,,,
1660,Nordrhein-Westfalen,,,http://www.onleihe.de/erft,,onleihe erft,1866,1682,131,4471,7939,,,,16089,13865,15.10.2019,,,,,
1661,Nordrhein-Westfalen,,,http://www.onleihe.de/erft,,onleihe erft,1866,1682,131,4471,7939,,,,16089,13865,15.10.2019,,,,,
1662,Nordrhein-Westfalen,,,http://www.onleihe.de/erft,,onleihe erft,1866,1682,131,4471,7939,,,,16089,13865,15.10.2019,,,,,
1663,Nordrhein-Westfalen,,,http://www.onleihe.de/erft,,onleihe erft,1866,1682,131,4471,7939,,,,16089,13865,15.10.2019,,,,,
1664,Nordrhein-Westfalen,,,http://www.onleihe.de/erft,,onleihe erft,1866,1682,131,4471,7939,,,,16089,13865,15.10.2019,,,,,
1665,Baden-Wüttemberg,Kirchentellinsfurt,,,,Verbund Neckar-Alb,,,,,,,,,,,15.10.2019,,,,,
1666,Thüringen,Marksuhl,,,,ThueBIBnet,,,,,,,,,,,15.10.2019,,,,,
1667,Thüringen,Sonneberg,,,,ThueBIBnet,,,,,,,,,,,15.10.2019,,,,,
1668,,Tabarz,,,,ThueBIBnet,,,,,,,,,,,15.10.2019,,,,,
1669,,Tambach-Dietharz,,,,ThueBIBnet,,,,,,,,,,,15.10.2019,,,,,
1670,,Völklingen,,,,OnleiheSaar,,,,,,,,,,,15.10.2019,,,,,
1671,,Brake,,,,NBib24,,,,,,,,,,,15.10.2019,,,,,
1672,,Fredenbeck,,,,NBib24,,,,,,,,,,,15.10.2019,,,,,
